Id,Truth,Score1,Score5,Predicted1,Predicted2,Predicted3,Predicted4,Predicted5
31979,843,0,0,280,287,917,282,685
5525,166,0,1,218,163,166,78,137
7518,934,1,1,934,809,371,850,465
33944,43,0,0,5,150,50,79,19
32656,171,1,1,171,124,118,197,4
19506,897,0,0,685,690,712,678,933
35193,920,1,1,920,285,265,284,257
37907,97,1,1,97,29,49,26,31
1566,621,1,1,621,623,640,619,624
49318,770,1,1,770,845,790,938,759
34628,143,0,1,82,143,113,170,189
29919,323,1,1,323,739,331,324,329
36615,478,0,0,483,490,451,651,446
15175,551,1,1,551,543,858,552,550
43715,965,0,1,516,965,857,660,959
17148,578,0,1,546,578,952,560,779
41728,625,0,0,623,624,627,634,610
22206,773,1,1,773,506,971,847,593
9156,67,1,1,67,58,62,1,74
42807,584,1,1,584,369,562,824,474
27004,890,0,1,978,890,929,987,917
25039,915,0,0,106,49,970,186,151
10377,925,0,0,709,880,307,872,707
46517,468,0,0,492,499,479,402,483
5876,826,0,0,380,649,361,713,360
33417,791,1,1,791,963,775,931,178
18747,137,1,1,137,213,135,138,74
6759,271,0,0,374,291,275,861,260
19855,961,0,1,845,966,961,877,976
4764,564,1,1,564,693,680,712,596
34278,865,0,0,618,639,712,692,949
49748,675,1,1,675,819,983,674,915
31580,711,0,0,703,706,709,708,963
36245,457,0,0,490,248,365,451,103
1136,401,1,1,401,394,414,399,113
9506,971,0,1,877,534,786,971,106
22656,131,1,1,131,158,116,208,26
25193,831,0,1,798,831,883,955,777
21979,642,1,1,642,646,653,224,639
43345,714,1,1,714,683,684,689,290
15525,297,0,0,569,799,260,252,856
41378,188,0,0,747,390,912,702,723
17518,972,1,1,972,906,814,304,902
44480,479,1,1,479,488,483,478,421
23944,365,1,1,365,360,225,648,657
46147,502,0,0,924,841,350,961,1000
10727,578,1,1,578,895,901,513,551
41682,899,0,0,530,971,595,505,506
13808,435,1,1,435,436,433,419,437
40990,19,0,0,161,132,105,177,125
27454,595,0,1,968,595,817,617,530
25469,265,1,1,265,285,271,920,267
20391,823,0,0,674,591,974,793,915
11835,955,0,1,525,955,635,304,823
6309,957,1,1,957,709,307,705,344
4334,155,1,1,155,170,84,200,45
35890,84,1,1,84,132,50,197,173
34782,173,1,1,173,187,89,184,90
18317,449,0,1,254,449,881,945,382
33047,23,0,1,163,34,23,61,48
46628,786,1,1,786,106,49,331,151
10048,823,1,1,823,894,811,831,772
39325,204,0,0,170,20,189,84,155
8881,745,1,1,745,744,357,322,648
44615,91,0,1,77,91,71,26,72
12075,594,0,0,292,291,773,964,233
45907,925,1,1,925,881,805,971,662
9793,284,0,0,898,257,722,287,753
25306,997,1,1,997,547,578,901,894
6466,873,0,0,707,697,703,250,692
30807,574,0,1,535,574,546,899,536
31715,934,1,1,934,907,375,379,376
33728,236,1,1,236,715,689,14,366
18478,992,1,1,992,653,224,626,800
49027,69,1,1,69,172,116,56,99
34517,591,0,0,695,693,333,897,804
2976,220,0,0,729,685,933,287,715
18182,988,0,0,313,550,272,709,665
28534,278,1,1,278,269,265,282,279
3664,324,1,1,324,382,739,724,320
1659,255,0,1,827,255,292,562,521
22139,357,1,1,357,745,630,838,644
9269,942,1,1,942,995,233,380,361
20104,588,0,0,70,45,130,82,187
41417,895,0,0,899,796,378,373,505
17277,609,1,1,609,602,605,624,606
38867,158,0,1,116,56,59,158,69
22093,228,0,1,552,228,550,869,551
25756,264,1,1,264,269,249,280,278
24844,54,1,1,54,199,203,135,73
43580,207,0,1,18,180,207,17,134
10418,7,1,1,7,62,1,67,61
46278,221,1,1,221,240,242,245,241
12425,576,1,1,576,264,271,273,274
44245,764,0,0,767,552,653,522,841
39775,652,1,1,652,864,878,707,964
26879,382,0,0,277,255,258,584,292
31345,98,1,1,98,196,208,21,77
36480,988,1,1,988,575,808,662,783
18028,180,0,1,134,180,45,123,113
33378,207,0,1,18,207,132,17,170
6036,227,1,1,227,673,258,662,336
32990,537,1,1,537,304,593,897,712
3234,563,1,1,563,579,269,272,279
28164,749,1,1,749,898,559,375,879
1209,915,1,1,915,297,298,877,506
34147,885,0,1,993,885,999,613,813
49477,190,1,1,190,121,205,206,120
33682,348,0,0,349,849,356,347,352
46782,626,1,1,626,623,628,224,620
17627,913,1,1,913,746,649,220,812
41047,270,1,1,270,230,276,503,282
16935,847,0,0,748,585,719,986,720
27291,221,1,1,221,240,245,242,248
9639,459,1,1,459,258,957,381,382
22569,202,1,1,202,34,28,205,77
20554,731,0,0,762,663,766,668,664
47890,347,0,1,341,347,348,355,354
14908,508,0,0,562,787,369,505,593
13664,243,1,1,243,238,248,264,247
45004,503,1,1,503,576,923,912,904
38534,615,1,1,615,277,617,652,675
11659,664,0,0,634,537,577,606,602
47039,643,1,1,643,636,641,642,638
24517,255,0,1,361,728,255,360,254
8182,618,1,1,618,616,613,617,619
12976,214,1,1,214,194,24,120,78
7277,525,1,1,525,874,732,336,304
19269,350,1,1,350,848,354,351,817
32139,655,1,1,655,652,225,450,648
30104,534,0,0,556,869,929,978,550
19793,321,1,1,321,327,742,229,326
35306,335,0,0,597,309,851,204,378
48636,79,1,1,79,115,114,86,184
49924,867,0,1,831,867,798,895,808
48,207,0,1,18,132,207,61,84
2075,966,0,0,848,895,705,709,911
29325,623,0,0,224,626,459,615,614
18881,123,1,1,123,156,33,36,15
21715,843,0,0,247,235,243,567,715
8478,564,1,1,564,617,512,847,943
23728,794,1,1,794,817,848,354,353
16466,823,0,0,930,774,961,972,590
40206,474,0,0,776,754,340,339,918
20807,893,1,1,893,496,623,469,369
24147,831,1,1,831,960,777,874,775
23682,595,1,1,595,817,968,486,810
38164,240,1,1,240,339,767,239,221
22990,172,0,1,2,105,177,172,130
45454,128,1,1,128,124,158,99,171
13234,326,1,1,326,229,735,322,956
42391,110,1,1,110,64,115,79,86
47469,345,0,0,804,355,593,347,348
11209,573,0,0,548,556,843,567,978
6935,66,1,1,66,20,141,105,172
37291,312,0,1,562,698,877,312,310
32569,686,0,1,688,686,701,679,780
19639,31,0,1,77,152,31,208,126
30554,840,0,0,806,821,331,704,663
4908,999,1,1,999,885,993,974,793
7627,810,0,1,752,917,927,820,810
34844,821,0,1,888,986,871,821,815
418,639,1,1,639,638,606,224,635
29775,151,1,1,151,49,106,119,141
2425,386,1,1,386,389,387,434,396
36879,409,1,1,409,382,248,562,584
32093,304,0,0,68,315,559,919,51
28867,167,1,1,167,476,464,455,6
48266,52,1,1,52,81,58,216,206
35756,518,1,1,518,522,532,528,521
40656,404,1,1,404,418,384,403,407
16036,902,1,1,902,587,827,721,586
47193,190,0,1,137,190,138,96,203
21345,405,0,1,402,429,405,461,380
43979,782,1,1,782,977,985,872,880
26480,273,1,1,273,275,291,289,278
41944,391,1,1,391,412,392,389,403
23378,308,1,1,308,677,694,790,339
8028,214,1,1,214,194,24,121,165
48773,239,0,1,703,826,711,694,239
35243,23,0,1,183,212,23,163,48
32586,393,1,1,393,415,639,390,416
29260,766,0,0,779,876,572,521,312
2130,245,1,1,245,248,221,681,834
49861,105,1,1,105,2,150,198,19
26195,769,0,0,616,855,998,888,721
21650,389,1,1,389,188,129,912,393
20942,65,1,1,65,57,12,20,202
47486,340,1,1,340,336,341,672,770
40343,540,1,1,540,541,382,263,866
16523,270,0,0,277,255,292,579,905
42684,34,1,1,34,205,202,61,210
38471,221,0,0,366,719,367,364,722
45141,63,1,1,63,202,211,51,50
13721,553,1,1,553,803,930,791,774
12833,34,0,1,120,34,190,74,58
23397,930,1,1,930,708,963,921,781
24452,748,0,1,259,408,258,748,569
43996,829,0,1,953,975,331,829,974
36896,875,1,1,875,905,958,819,927
7332,330,1,1,330,724,816,723,683
30041,655,1,1,655,619,450,616,614
48289,669,1,1,669,563,512,698,990
37784,959,0,1,579,978,959,800,522
28888,111,0,0,142,83,185,104,166
2560,213,1,1,213,83,147,78,218
29630,684,1,1,684,714,897,697,691
7298,786,1,1,786,781,792,338,925
34901,226,0,0,800,781,580,486,925
35613,236,1,1,236,689,702,712,701
48323,723,0,1,389,203,397,723,381
19286,963,1,1,963,524,888,879,941
28922,79,0,1,114,115,79,86,5
16173,104,1,1,104,110,137,96,163
40713,198,0,1,191,198,150,19,196
41801,363,0,1,366,363,361,360,359
12999,30,0,1,206,85,153,30,201
21200,742,0,0,663,664,559,704,673
8497,292,0,1,539,292,340,336,866
24002,378,0,0,785,961,810,856,845
13371,894,1,1,894,895,883,901,761
45511,934,0,0,839,699,502,831,928
38021,598,1,1,598,245,692,923,827
16489,50,0,0,160,48,186,152,199
30411,230,1,1,230,234,542,231,251
6870,256,1,1,256,699,716,851,526
7762,184,0,0,139,181,187,173,176
2833,980,0,0,573,835,934,766,907
33397,929,0,1,890,978,929,987,863
34452,23,0,0,224,623,634,608,182
49162,487,1,1,487,485,486,483,488
3721,523,1,1,523,575,970,792,592
28471,245,1,1,245,238,715,564,834
20041,321,1,1,321,703,738,325,327
27784,519,0,1,862,750,549,722,519
38888,840,1,1,840,950,820,504,952
26896,307,0,1,705,307,918,704,727
17332,363,1,1,363,359,367,719,989
41552,847,0,1,748,837,508,794,847
46297,201,0,1,8,174,201,55,964
12130,728,0,0,721,919,852,912,589
44750,808,1,1,808,312,783,996,536
39260,310,0,1,727,310,723,722,259
43095,432,1,1,432,476,414,428,406
25243,808,1,1,808,966,967,773,751
22586,74,0,0,137,138,212,96,384
45842,261,0,1,282,278,261,267,289
30942,569,0,0,923,721,723,724,366
6523,531,0,1,958,531,246,834,668
36195,459,0,1,601,459,763,760,446
31650,169,1,1,169,41,203,786,7
49498,114,0,1,79,114,86,161,50
28021,63,0,1,143,63,15,205,199
3371,553,0,1,803,553,791,835,573
6489,684,1,1,684,262,577,263,279
18497,998,0,1,855,998,836,790,757
49532,755,1,1,755,750,582,815,828
34002,564,1,1,564,769,972,891,963
41102,736,0,0,332,737,654,471,483
17762,82,1,1,82,173,95,170,20
20411,585,1,1,585,984,375,809,562
16870,867,0,1,805,770,581,867,899
25613,132,0,1,18,132,198,19,150
9286,680,1,1,680,596,545,715,681
38922,760,1,1,760,858,544,902,219
39630,432,1,1,432,402,404,403,407
44300,646,1,1,646,638,642,636,628
12560,706,1,1,706,710,705,709,704
17298,934,1,1,934,809,371,850,580
24901,531,0,0,494,219,541,540,831
2999,380,0,0,728,220,714,258,683
31200,238,1,1,238,715,243,244,235
6173,772,1,1,772,674,819,670,675
42407,750,1,1,750,930,774,766,963
14267,276,1,1,276,569,538,341,294
8244,515,0,0,586,801,963,888,749
23114,212,0,0,712,360,153,402,441
21129,883,0,0,619,331,900,329,617
2649,636,1,1,636,637,638,629,644
29519,830,0,1,873,993,768,830,900
674,742,0,1,741,319,742,740,885
1966,372,0,0,758,824,979,375,653
37507,770,0,1,41,707,770,866,382
30738,9,1,1,9,129,402,188,183
19455,532,0,1,518,532,521,526,955
32705,631,0,1,632,631,611,636,614
33817,602,0,0,74,35,713,216,34
5476,362,0,0,537,162,366,816,429
26316,893,1,1,893,462,730,708,981
46917,394,1,1,394,258,429,44,423
47605,532,1,1,532,518,779,526,522
11065,691,1,1,691,692,897,712,246
45638,485,0,0,763,768,514,953,963
13058,549,0,0,852,299,519,346,297
38308,469,0,0,609,483,624,611,224
17918,11,1,1,11,201,63,190,216
44880,327,0,1,328,327,607,224,624
23544,600,0,0,606,604,605,609,461
8614,533,1,1,533,965,787,513,850
21579,92,0,0,37,166,175,23,157
24281,702,1,1,702,718,726,887,679
15925,14,1,1,14,715,596,719,366
14637,986,1,1,986,910,773,979,748
42057,927,1,1,927,905,820,752,838
9906,288,1,1,288,252,253,590,776
45792,797,0,1,853,797,702,825,732
30692,832,0,0,726,904,718,315,727
37157,353,0,1,355,354,349,353,356
29149,942,1,1,942,233,220,847,222
2219,933,1,1,933,690,700,839,701
224,192,0,1,125,192,32,191,139
31980,487,0,0,344,949,937,998,790
5026,199,1,1,199,75,74,11,35
30368,723,0,0,875,197,820,50,143
35490,426,1,1,426,429,427,424,366
32355,968,1,1,968,805,871,814,899
19005,880,0,0,805,251,542,568,220
25869,19,1,1,19,150,192,191,161
11435,932,0,0,721,963,769,976,405
47255,686,0,1,933,686,690,522,701
38758,178,0,1,684,259,164,178,175
13408,531,0,1,530,356,918,341,531
45268,961,1,1,961,837,790,879,770
40590,180,1,1,180,134,459,123,184
27854,979,0,1,351,588,979,986,595
26746,833,0,0,292,973,794,881,848
21083,495,0,1,498,495,642,497,53
23817,592,1,1,592,233,338,523,647
15476,679,0,0,684,912,680,596,832
43216,110,1,1,110,70,588,86,93
20738,998,0,1,324,836,981,998,871
22705,198,1,1,198,19,150,50,43
9455,659,0,1,891,377,659,766,521
48909,463,1,1,463,469,485,478,466
1065,118,1,1,118,69,168,197,148
28308,843,1,1,843,917,548,752,567
3058,940,1,1,940,580,914,575,955
36316,951,0,0,781,785,805,931,222
33114,521,1,1,521,335,925,526,337
18244,708,0,1,963,821,888,708,845
31129,939,0,0,963,888,879,921,749
4267,80,1,1,80,76,454,55,403
11966,622,1,1,622,625,603,979,627
27507,386,1,1,386,389,415,391,630
39519,897,1,1,897,763,526,926,532
12649,731,0,0,990,514,905,753,766
44029,523,1,1,523,583,578,529,575
10674,713,1,1,713,701,686,990,473
46014,571,0,0,727,702,898,223,336
20368,698,0,1,653,587,698,779,652
42954,303,0,0,317,726,668,747,832
25490,952,1,1,952,761,874,513,758
40969,681,1,1,681,596,221,721,923
9005,755,0,0,288,252,779,572,603
22355,409,1,1,409,425,411,383,429
44183,764,0,0,814,304,888,312,889
43646,606,0,0,654,637,653,358,326
15026,986,1,1,986,880,966,884,976
36746,525,0,1,1000,525,991,867,591
31083,83,0,0,110,96,180,166,122
35869,304,0,0,251,542,234,679,521
1435,410,1,1,410,644,500,471,501
3408,897,1,1,897,691,304,831,814
28758,160,1,1,160,152,71,26,119
37854,219,1,1,219,787,559,375,580
4637,902,0,0,769,814,627,879,941
19906,438,1,1,438,423,437,435,623
7918,857,1,1,857,965,978,863,929
18614,983,1,1,983,819,996,874,772
33544,586,0,1,599,909,639,640,586
31579,372,0,1,370,375,541,258,372
34281,271,0,1,273,274,271,285,267
5925,411,0,0,409,383,893,617,614
44479,771,1,1,771,673,662,830,806
12219,688,1,1,688,331,780,840,730
39149,511,0,1,799,511,633,988,576
41381,624,1,1,624,628,224,632,625
46444,821,1,1,821,815,941,972,939
10224,729,0,1,963,729,932,709,716
21980,685,0,0,678,724,699,359,990
20692,610,0,0,624,623,618,634,621
27157,920,0,1,286,920,269,271,266
34794,462,1,1,462,460,458,461,499
18301,335,0,0,359,363,361,933,713
33051,864,0,0,673,662,671,873,905
4322,322,0,0,328,630,415,224,357
35886,166,1,1,166,96,412,37,175
40986,743,0,0,703,707,938,337,370
27442,977,0,1,945,977,985,782,936
20387,838,0,1,820,875,838,927,779
11823,777,1,1,777,831,788,811,958
46151,156,0,1,77,156,123,15,210
10731,306,1,1,306,972,309,259,950
41694,344,0,0,679,337,938,697,474
43353,218,1,1,218,195,78,147,182
15533,985,0,1,945,977,767,985,785
44496,34,1,1,34,58,202,205,76
23952,535,0,0,347,354,355,345,509
9510,383,0,1,384,383,888,10,976
22640,745,1,1,745,744,630,644,657
25185,156,1,1,156,123,36,158,208
1120,332,1,1,332,744,745,415,357
31596,478,1,1,478,481,584,483,485
36253,928,0,0,842,850,809,382,820
19843,39,1,1,39,293,108,588,381
4772,657,1,1,657,454,886,648,619
5860,214,0,0,683,366,714,361,362
33401,679,0,0,324,322,838,820,917
18751,600,0,1,514,600,958,827,725
15499,5,1,1,5,86,114,115,50
10361,327,0,0,464,178,499,473,13
46501,657,1,1,657,808,941,327,730
27012,57,0,1,12,57,9,186,52
22210,239,0,1,826,239,936,364,982
9140,673,1,1,673,752,927,765,715
11989,51,0,1,45,170,51,140,184
42811,634,0,1,610,224,634,607,629
15163,782,0,0,147,765,884,45,446
43703,824,1,1,824,766,323,742,814
36603,11,1,1,11,201,153,216,55
37911,824,0,0,747,504,378,904,877
4288,21,1,1,21,47,77,152,31
1570,628,1,1,628,624,623,625,632
32640,469,0,0,464,499,461,501,183
19510,614,0,1,476,614,603,608,470
35185,525,1,1,525,991,819,304,521
5533,785,0,0,721,178,805,147,337
33952,165,0,0,727,290,752,702,679
46852,645,1,1,645,644,224,625,646
21596,332,0,0,653,656,587,528,620
26253,687,0,1,704,299,687,706,311
40085,344,1,1,344,949,338,346,341
11120,463,0,1,501,463,500,468,786
47740,135,0,1,138,135,35,137,183
45287,949,0,1,865,949,875,953,819
14322,546,0,0,890,850,561,583,842
42542,545,0,1,695,933,690,545,861
25886,118,1,1,118,168,190,69,10
24794,540,0,1,597,540,541,231,559
23051,947,1,1,947,671,953,754,974
8301,300,1,1,300,706,687,930,869
731,913,1,1,913,893,746,956,981
37442,17,1,1,17,20,189,170,66
30387,377,0,0,502,505,889,859,877
1823,953,0,1,754,652,608,331,953
5163,837,0,0,709,711,706,899,801
19140,923,0,0,600,721,990,814,584
32210,853,1,1,853,797,938,969,937
1989,534,0,0,787,973,910,751,979
27911,833,0,0,866,255,957,800,865
14288,178,1,1,178,464,470,403,463
47310,731,0,0,814,888,976,766,769
11570,179,1,1,179,102,172,159,141
26603,111,0,1,73,135,203,111,92
15860,224,0,1,533,224,376,581,629
8751,523,1,1,523,228,980,552,987
23401,107,1,1,107,106,49,117,151
9843,7,1,1,7,182,40,48,62
42112,101,1,1,101,74,909,157,126
14772,220,0,1,728,220,598,942,252
37012,619,0,0,412,397,634,632,633
5499,816,1,1,816,989,74,851,215
361,621,1,1,621,640,624,224,639
2472,55,0,1,76,55,30,85,174
29722,737,1,1,737,738,736,743,739
34813,293,1,1,293,295,381,108,258
35701,555,1,1,555,282,697,245,539
48231,275,1,1,275,236,292,245,273
28830,773,1,1,773,889,877,986,967
19394,618,1,1,618,600,619,454,225
16061,913,0,0,746,654,653,101,327
40601,838,1,1,838,684,743,927,892
13799,105,1,1,105,172,141,179,94
41913,266,0,1,282,266,269,920,882
21312,824,1,1,824,983,380,675,336
8585,143,0,1,382,910,662,143,748
24110,992,1,1,992,958,450,955,868
13263,110,1,1,110,60,93,757,146
45403,358,1,1,358,913,981,893,746
38133,271,0,1,266,271,281,269,920
30503,917,1,1,917,567,843,584,558
6962,541,0,0,545,369,562,809,720
7670,376,1,1,376,377,562,960,959
2188,969,1,1,969,748,998,487,457
48661,141,1,1,141,151,49,2,152
35351,548,0,0,843,292,261,294,527
32494,284,0,1,283,663,271,284,891
29372,896,0,0,114,132,79,306,716
2022,674,0,1,819,674,983,591,946
49973,163,1,1,163,209,68,93,61
26087,86,1,1,86,115,114,128,5
21742,225,1,1,225,603,653,634,610
47594,715,0,1,596,715,517,689,315
20850,121,1,1,121,717,35,74,183
40251,174,0,1,55,174,201,8,62
16431,271,0,0,259,706,697,887,287
38099,965,1,1,965,857,533,546,502
42796,637,1,1,637,625,631,628,636
38563,415,0,0,974,628,327,951,629
45053,219,1,1,219,541,540,809,787
13633,792,1,1,792,807,841,876,779
23285,20,1,1,20,189,155,81,52
12921,573,1,1,573,803,716,549,766
43884,806,1,1,806,754,704,734,830
24540,560,1,1,560,373,666,916,382
7220,487,0,0,724,493,492,491,470
36984,943,1,1,943,964,966,296,911
29688,902,0,0,651,582,940,827,766
30153,194,1,1,194,108,295,214,121
37696,585,1,1,585,594,923,984,369
28133,220,0,1,854,220,896,797,805
3263,819,0,1,875,838,673,927,819
18585,275,1,1,275,374,778,291,260
49420,473,1,1,473,464,467,74,476
34110,192,1,1,192,144,117,146,139
41010,744,1,1,744,325,322,736,321
17670,598,1,1,598,692,989,569,923
12188,479,1,1,479,476,481,492,483
20503,844,1,1,844,822,771,672,829
16962,450,0,1,225,450,616,495,496
25701,601,1,1,601,657,212,909,215
38830,598,1,1,598,538,826,582,957
9394,746,0,1,913,746,893,839,220
39722,329,0,0,963,976,796,171,881
44212,293,0,1,277,381,293,295,258
12472,927,1,1,927,752,727,663,905
24813,471,1,1,471,465,472,467,581
31312,328,1,1,328,326,411,332,968
6061,310,0,0,724,258,464,259,306
3799,667,1,1,667,549,789,556,764
33285,158,0,1,26,158,208,36,47
2921,173,0,0,184,211,8,187,111
34540,907,0,1,338,997,581,907,582
49070,847,0,0,569,848,992,239,276
3633,569,1,1,569,924,923,605,328
28563,896,0,1,854,896,794,797,848
20153,528,0,1,529,528,522,532,524
27696,912,1,1,912,919,721,561,543
17220,681,1,1,681,596,680,545,577
41440,233,0,1,693,220,233,537,577
26984,862,0,0,585,639,587,379,640
39688,950,0,0,740,323,318,742,331
46385,843,1,1,843,290,567,727,927
12022,722,1,1,722,723,571,720,702
44642,99,0,1,128,43,99,124,50
39372,425,1,1,425,424,964,746,407
43187,262,1,1,262,256,257,287,263
25351,572,1,1,572,590,954,942,846
45950,324,1,1,324,320,330,327,358
22494,316,0,0,313,315,550,311,726
30850,507,1,1,507,982,971,506,958
6431,34,1,1,34,202,61,77,20
28099,396,0,1,402,436,434,435,396
36087,586,0,0,319,592,742,740,741
31742,664,1,1,664,556,789,515,753
38975,527,0,0,882,260,271,264,259
22181,852,0,0,964,845,220,802,828
27679,281,1,1,281,267,725,273,264
25644,21,1,1,21,77,186,151,205
43492,237,1,1,237,247,242,264,246
24956,607,1,1,607,624,604,623,627
12537,768,1,1,768,975,704,873,734
44357,56,0,0,158,31,77,208,49
39667,829,1,1,829,822,892,820,838
31257,714,1,1,714,683,684,728,839
36592,285,1,1,285,265,271,920,282
6124,731,0,0,514,336,512,865,840
4119,280,1,1,280,282,279,278,285
3326,289,0,0,276,242,307,539,249
32882,844,0,1,953,514,844,951,822
28076,483,1,1,483,590,230,503,634
34055,45,1,1,45,170,82,146,36
49565,686,1,1,686,685,690,897,701
33790,125,1,1,125,191,150,49,31
36068,491,0,1,492,493,491,724,812
46690,706,0,1,708,706,711,703,710
15708,241,1,1,241,242,235,834,942
43168,355,1,1,355,344,341,354,349
17735,172,1,1,172,141,102,179,151
41155,104,0,0,213,138,83,137,96
8839,342,1,1,342,344,343,517,339
27383,285,1,1,285,920,265,267,282
16827,916,1,1,916,291,251,861,1000
47982,875,0,1,673,983,875,820,675
20446,715,1,1,715,235,243,246,244
8993,402,0,0,361,692,399,362,359
39237,238,0,0,248,245,729,715,221
44707,202,1,1,202,147,78,155,216
12167,83,1,1,83,190,104,108,61
45815,473,0,1,74,473,73,78,147
9681,264,1,1,264,275,269,282,281
27229,933,1,1,933,690,686,692,780
25214,396,1,1,396,406,627,652,395
47828,323,0,0,741,952,979,974,652
6574,480,0,1,489,480,471,465,484
32928,380,0,1,732,380,688,369,724
30915,170,0,1,176,170,17,82,189
4549,109,1,1,109,36,123,156,21
31607,313,0,1,315,541,313,687,696
49135,259,0,1,571,531,259,780,504
34405,400,1,1,400,163,170,93,83
859,852,1,1,852,766,669,752,790
2864,663,1,1,663,953,618,634,883
18090,927,0,0,752,905,259,838,380
36438,324,1,1,324,845,888,969,465
28426,968,0,0,154,156,123,115,59
3776,615,1,1,615,614,634,620,603
20016,173,0,0,106,88,59,191,210
43538,97,1,1,97,756,828,816,815
15358,107,1,1,107,36,49,47,156
41505,171,1,1,171,124,128,179,118
17365,930,0,1,709,711,930,708,703
24055,830,1,1,830,768,873,900,993
23790,834,1,1,834,715,246,235,243
26068,416,1,1,416,415,412,391,413
38076,781,0,1,866,781,349,926,883
45546,553,1,1,553,548,879,668,869
13326,351,0,0,679,767,718,709,705
22882,27,1,1,27,56,87,158,116
42283,806,0,0,754,951,793,948,734
37383,449,0,1,469,464,619,476,449
